TruthStatus	SDQC_Labels
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.3643946337026328], [0, 0.5610019458737153]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.36522791273395516], [3, 0.3841641768962417]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.5012875379033769], [3, 0.6478989044708657], [3, 0.6729440612502734]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.29879245039133456], [3, 0.3119891872505684], [3, 0.3268476989159903]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.36219963886888656], [3, 0.43145311597123615], [3, 0.4804062208025985]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.2685389709864134], [3, 0.2910233300181364], [3, 0.31234193762753854], [3, 0.39068983998108503]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.29879245039133456], [3, 0.3119891872505684], [3, 0.3191639150990983], [3, 0.35410843914740087], [3, 0.3616229212974538], [3, 0.5275224952860494], [3, 1.3673300324097613]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.5012875379033769], [0, 0.6698332217063577], [3, 0.6857168642082649], [0, 0.700198765444031], [3, 0.7113619309715717], [3, 0.7404284867039603], [3, 0.7463097838318061], [3, 0.7696439594531761]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.29879245039133456], [3, 0.3119891872505684], [3, 0.3191639150990983], [3, 0.33007540599128493], [3, 0.60545469449444], [3, 0.6068588742097311], [1, 0.6149557739084884], [3, 0.6730721301615561]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.5012875379033769], [0, 0.6698332217063577], [3, 0.6857168642082649], [0, 0.700198765444031], [3, 0.7113619309715717], [3, 0.7404284867039603], [3, 0.7463097838318061], [3, 0.7576701180933199], [3, 0.761927838420529]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.5012875379033769], [0, 0.6698332217063577], [3, 0.6857168642082649], [0, 0.700198765444031], [3, 0.7113619309715717], [0, 0.7503369402569744], [3, 0.7597937089078433], [3, 0.8241258339165489], [3, 0.8778191051514022]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.29879245039133456], [3, 0.3119891872505684], [3, 0.3191639150990983], [3, 0.35410843914740087], [3, 0.3616229212974538], [3, 0.5275224952860494], [3, 0.5418911250960011], [3, 0.6201939107630795], [3, 0.652971172017589], [1, 0.6770997770446079], [0, 0.7837249675153733], [3, 0.8005834403986867], [0, 0.8076289722345494], [1, 0.9218453698759863]]
2	[[2, 0.0], [3, 0.16813722262978734]]
2	[[2, 0.0], [0, 0.10142245343782096], [3, 0.5260519505636817]]
2	[[2, 0.0], [0, 0.10142245343782096], [3, 0.9940481715343282]]
2	[[2, 0.0], [0, 0.10142245343782096], [3, 0.42799973121261603], [1, 1.3379138400012602]]
2	[[2, 0.0], [3, 0.15601040791407816], [3, 0.1910316088486178], [3, 0.5320462515212415]]
2	[[3, 0.0], [1, 0.5078558716958309], [3, 0.5128844243846222]]
2	[[3, 0.0], [1, 0.5078558716958309], [0, 0.5402947075906067], [1, 0.5504321993305583], [3, 0.5541525236937281], [3, 0.5586085833146043], [3, 0.5642714304385625], [3, 0.5935014374597349], [0, 0.5972379856707353], [3, 1.4260818150699266], [3, 1.4263937708945953]]
2	[[3, 0.0], [1, 0.5078558716958309], [0, 0.5402947075906067], [1, 0.5504321993305583], [3, 0.5541525236937281], [3, 0.5586085833146043], [3, 0.5642714304385625], [3, 0.5935014374597349], [0, 0.5972379856707353], [1, 0.6698848220725925], [3, 0.6813920078967693], [1, 0.6925531793391445]]
2	[[3, 0.0], [1, 0.5078558716958309], [0, 0.5402947075906067], [1, 0.5504321993305583], [3, 0.5541525236937281], [3, 0.5586085833146043], [3, 0.5642714304385625], [3, 0.5935014374597349], [0, 0.5972379856707353], [3, 0.6677382378604069], [3, 0.7321702998324953], [3, 0.7999337565224804]]
2	[[1, 0.0], [0, 0.12566195822739587], [3, 0.22695773210566167]]
2	[[1, 0.0], [0, 0.40269116426303864], [0, 0.4398587926007198]]
2	[[1, 0.0], [0, 0.7053409525446027], [3, 0.8616339626031765]]
2	[[1, 0.0], [0, 0.12566195822739587], [3, 0.8284629660003406], [0, 0.9343721844940511]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5029200117624023]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4687574678322916], [3, 0.5058656725844957]]
2	[[1, 0.0], [0, 1.0439841248552946], [3, 1.0459745835329053], [0, 1.0833433333872924]]
2	[[1, 0.0], [0, 0.12566195822739587], [1, 0.15075643986030904], [3, 0.461648568063455], [3, 1.0223710847122132]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.49345805099518847], [3, 1.0268735940461615]]
2	[[1, 0.0], [3, 0.6401776669328608], [3, 0.6557518640338758], [0, 0.6779869461666477], [3, 0.7078539359785986]]
2	[[1, 0.0], [0, 0.12566195822739587], [1, 0.15075643986030904], [0, 0.7354214555764456], [3, 0.7391546373052758], [3, 0.7750438008852794]]
2	[[1, 0.0], [3, 0.7832880515007529], [3, 0.8257505813480278], [3, 0.8558891544742818], [3, 1.032070062758903], [3, 1.1005811307072364]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.49345805099518847], [3, 0.5250087943926932], [3, 0.5456850177910121], [3, 0.5634151583382077]]
2	[[1, 0.0], [3, 0.7832880515007529], [3, 0.8257505813480278], [3, 0.8558891544742818], [1, 0.8643627311058295], [3, 0.9031804555855222], [3, 0.9047906554433245], [3, 0.90803798386038]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4687574678322916], [3, 0.48560313845636194], [3, 0.5088662509384579], [3, 0.5385178795875126], [3, 0.5533097895411725], [3, 0.5749952958303357], [3, 0.5962915771601826], [3, 0.6622855157221301], [3, 0.8366756857752534]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6360140039354499], [3, 0.653239321249313], [3, 0.6779869461666477], [3, 0.6872563888551928], [3, 0.6936292558669076], [3, 0.7247308664804403], [3, 0.7335984609613392]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4687574678322916], [3, 0.48560313845636194], [3, 0.5088662509384579], [3, 0.5385178795875126], [3, 0.5533097895411725], [3, 0.5749952958303357], [3, 0.5962915771601826], [3, 0.6622855157221301], [3, 0.6686964597721653], [3, 0.6840719961909459], [3, 0.6938978589117035]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4687574678322916], [3, 0.48560313845636194], [3, 0.5088662509384579], [3, 0.57174117305917], [3, 0.5877733054312633], [3, 0.5970244607236194], [3, 0.6019695038847965], [3, 0.6560715704333722], [3, 0.6632820254469676], [3, 0.6708383246558992], [3, 0.6740953241367935]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4687574678322916], [3, 0.48560313845636194], [3, 0.5088662509384579], [3, 0.5385178795875126], [3, 0.5533097895411725], [3, 0.5749952958303357], [3, 0.5962915771601826], [3, 0.6622855157221301], [3, 0.6686964597721653], [3, 0.6840719961909459], [3, 0.6912288854662816], [3, 0.7200673795021523], [3, 0.7265687445679181]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6075145931320383], [3, 0.6369056077272073], [3, 0.7024784057739731], [3, 0.832810401424976], [3, 0.8357081824282121], [3, 0.8390238923020636], [3, 0.841950087416595], [3, 0.8493852859054903], [3, 0.8543229138308376], [3, 0.8605708990095102]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6075145931320383], [3, 0.6369056077272073], [3, 0.7024784057739731], [1, 0.7099762458638148], [0, 0.7130002501020539], [3, 0.7203660610779902], [3, 0.7249581862877256], [3, 0.784240756746907], [3, 0.7924306030309983], [3, 0.7947203518168365], [3, 0.7970750941213578], [3, 0.8029826531261831], [3, 0.8043666332204188]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6075145931320383], [3, 0.6369056077272073], [3, 0.7024784057739731], [3, 0.832810401424976], [3, 0.8357081824282121], [3, 0.8390238923020636], [3, 0.841950087416595], [3, 0.8820816062674268], [3, 0.8843862311048714], [3, 0.8856438718357639], [3, 0.88811706389135], [3, 0.8932684557639232], [3, 0.89496185385459], [3, 0.8981002205719704], [3, 0.9014583213961124], [3, 0.9055710320677888]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6075145931320383], [3, 0.6369056077272073], [3, 0.7024784057739731], [3, 0.832810401424976], [3, 0.8357081824282121], [3, 0.8390238923020636], [3, 0.841950087416595], [3, 0.8820816062674268], [3, 0.8843862311048714], [3, 0.8856438718357639], [3, 0.88811706389135], [3, 0.8932684557639232], [3, 0.89496185385459], [3, 0.8997597236876642], [3, 0.901942417287845], [3, 0.9086339283544455]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6075145931320383], [3, 0.6369056077272073], [3, 0.7024784057739731], [3, 0.832810401424976], [3, 0.8357081824282121], [3, 0.8390238923020636], [3, 0.841950087416595], [3, 0.8820816062674268], [3, 0.8843862311048714], [3, 0.8885071044056878], [3, 0.8895973579453129], [3, 0.8907469433804912], [3, 0.8920636689334316], [3, 0.8971687329556486], [3, 0.8992275465754144], [3, 0.9022144842815426], [3, 0.9033010510689498], [3, 0.9064996521580403], [3, 0.908827434373267], [3, 0.9119414138849092]]
2	[[1, 0.0], [0, 0.40269116426303864], [3, 0.4656306657101513], [3, 0.5163149757779493], [3, 0.5610019458737153], [3, 0.5676144427308445], [3, 0.6075145931320383], [3, 0.6369056077272073], [3, 0.7024784057739731], [3, 0.832810401424976], [3, 0.8357081824282121], [3, 0.8390238923020636], [3, 0.841950087416595], [3, 0.8820816062674268], [3, 0.8843862311048714], [3, 0.8885071044056878], [3, 0.8895973579453129], [3, 0.8907469433804912], [3, 0.8920636689334316], [3, 0.8971687329556486], [3, 0.8992275465754144], [3, 0.9022144842815426], [3, 0.9033010510689498], [3, 0.9064996521580403], [3, 0.908827434373267], [3, 0.9369324203112837]]
2	[[0, 0.0], [3, 0.5250087943926932]]
2	[[2, 0.0], [0, 1.0395242763059358]]
2	[[2, 0.0], [3, 0.15271291620483], [0, 0.2298097829525393], [3, 0.4413459541289189]]
2	[[2, 0.0], [3, 0.15271291620483], [0, 0.2298097829525393], [3, 0.3247967176217299]]
2	[[0, 0.0], [1, 0.22278870307821186]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.3292283324208049], [3, 0.5429291143135946]]
2	[[0, 0.0], [3, 0.9494171153170544], [3, 1.0158369190110865]]
2	[[3, 0.0], [3, 0.41232052018970156], [3, 0.9529000215638156], [3, 1.45152632659702]]
2	[[3, 0]]
2	[[1, 0.0], [3, 0.886537724196596]]
2	[[1, 0.0], [3, 0.029383777685209667], [1, 0.9081870466666842]]
2	[[1, 0.0], [3, 0.11152387818342388], [1, 0.25741189111385754]]
2	[[1, 0.0], [3, 0.17593037945321055], [3, 0.671558505187726]]
2	[[1, 0.0], [3, 0.252381008361682], [3, 0.6763633186641582], [3, 0.7793960507309347], [3, 0.8958520849473759]]
2	[[2, 0.0], [1, 0.850305798948731]]
2	[[3, 0.0], [3, 0.5786710392386281]]
2	[[3, 0.0], [3, 0.14759045286525724], [3, 0.2096639240184266], [3, 1.2162099015243575]]
2	[[3, 0.0], [3, 0.14759045286525724], [3, 0.2096639240184266], [3, 0.26566931687475553]]
2	[[3, 0.0], [3, 0.5617306280612796]]
2	[[3, 0.0], [1, 0.5671571186760508]]
2	[[3, 0.0], [1, 0.08118722874522341]]
2	[[3, 0.0], [2, 0.6750906226358343], [1, 0.7252535242670796], [3, 0.7988423954072797]]
2	[[3, 0.0], [3, 0.22566817314526474], [3, 0.9056010185679665], [3, 0.9307226887614078]]
2	[[2, 0.0], [3, 1.3481479520451494]]
2	[[2, 0.0], [3, 0.42898921782560084]]
2	[[2, 0.0], [3, 0.23867324328384434], [3, 0.5732907276006461]]
2	[[2, 0.0], [3, 0.23867324328384434], [3, 0.5845510805554351]]
2	[[2, 0.0], [3, 0.05922672286984548], [3, 0.09941204885142252], [3, 0.5532085514626449], [3, 1.4046294399903048]]
2	[[0, 0.0], [3, 0.5003355966123653], [3, 0.7911641250333349]]
2	[[0, 0.0], [3, 0.0318571156158047], [3, 0.045105559767396504], [3, 0.15575764169378747]]
2	[[3, 0]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.5429291143135946], [3, 0.8481548922794614]]
2	[[3, 0]]
2	[[3, 0]]
2	[[1, 0.0], [3, 1.1698213288621364]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 1.1607518989232282]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 1.3486779752644416]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [3, 0.8344207036815325]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [3, 1.1448249225629845]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 0.5401208298279833]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [0, 0.7967092102661655]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [3, 0.386796122238198], [3, 0.4662908132541748]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [3, 0.16493086924999026], [3, 0.488668204525482]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [3, 0.16493086924999026], [3, 0.5145846432512535]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [3, 0.16493086924999026], [3, 1.1454381316699251]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 0.48080513190063967], [0, 1.3317758519999388]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 0.5304842948593369], [3, 0.5775237133091068]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 1.1632525062746437], [3, 1.2711507794626644], [3, 1.2725055718682627]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 0.5304842948593369], [3, 1.1166261896754353], [3, 1.147787931652084]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.46264752073368753], [3, 0.48583968229766894], [3, 0.5268775033626896]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 1.3490507672067098], [3, 1.4809008160669805], [3, 1.4848769329338167], [3, 1.5668563290142754]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.6017884724182723], [3, 0.6141059109580307], [3, 0.6161544736332999], [3, 0.6174081020486235], [3, 0.6214071053158944], [3, 0.6269958203085249], [3, 1.1444012163777322]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [0, 0.21181739341751007], [1, 0.242486213183962], [0, 0.28065423629226316], [3, 0.3150368803325737], [0, 0.348953547981164]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [3, 0.1631945158432944], [3, 0.21938074825875667], [3, 0.359835482339888], [3, 0.6069185259482911], [3, 1.0697194726444348]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [3, 0.386796122238198], [3, 0.4829926173170235], [3, 0.5768849978738793], [3, 0.5810199553330571], [3, 0.587523890072274], [3, 0.5907551702610726], [3, 0.6203674319008623]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.4644729874262706], [3, 0.5340613787044308], [1, 0.5773641224933973], [0, 0.6183096411234321], [1, 0.6253982036486744], [0, 0.6497133759960573]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.4644729874262706], [3, 0.5340613787044308], [1, 0.5773641224933973], [0, 0.6183096411234321], [1, 0.6253982036486744], [3, 0.6921121965814349]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.4644729874262706], [3, 0.5340613787044308], [1, 0.5773641224933973], [0, 0.6183096411234321], [1, 0.6253982036486744], [3, 1.1652030947231378]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.6017884724182723], [3, 0.6141059109580307], [3, 0.6161544736332999], [3, 0.6174081020486235], [3, 0.6214071053158944], [3, 0.6269958203085249], [0, 0.6471111793291654], [1, 0.654737904964766], [3, 1.1511314047045222]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [0, 0.21181739341751007], [1, 0.242486213183962], [0, 0.28065423629226316], [3, 0.7484249286163461], [3, 1.1432837642914], [3, 1.2362012502673652], [0, 1.2446069438531258]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.46264752073368753], [3, 0.48583968229766894], [0, 0.5391109636811591], [3, 0.5410936498742152], [3, 0.5439991032465665], [3, 0.5481504665550039], [3, 0.5566374753167929]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.46264752073368753], [3, 0.48583968229766894], [0, 0.5391109636811591], [3, 0.5410936498742152], [3, 0.5439991032465665], [3, 1.163119945337495], [3, 1.1648318358468772]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [0, 0.21181739341751007], [1, 0.242486213183962], [0, 0.28065423629226316], [3, 0.3150368803325737], [3, 0.5094265586950617], [3, 0.5133655961443084], [3, 0.5287382059749065], [3, 0.5792117802314991]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [2, 0.3202617132165583], [3, 0.4644729874262706], [3, 0.5340613787044308], [1, 0.5773641224933973], [0, 0.6183096411234321], [1, 0.6253982036486744], [3, 1.1487311557041233], [3, 1.2033426844886883], [3, 1.2110908631576585]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.6017884724182723], [3, 0.6141059109580307], [3, 0.6161544736332999], [3, 0.6174081020486235], [3, 0.6214071053158944], [3, 0.6269958203085249], [0, 0.6471111793291654], [1, 0.654737904964766], [3, 0.6623380206465612], [3, 0.6803355134145632], [3, 0.7581335678172512]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [0, 0.21181739341751007], [1, 0.242486213183962], [0, 0.28065423629226316], [3, 0.7484249286163461], [0, 0.7900113462918295], [3, 0.8079857748471495], [3, 0.8245416256973784], [3, 0.8770192108634968], [3, 0.8839609540371991]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [0, 0.21181739341751007], [1, 0.242486213183962], [0, 0.28065423629226316], [3, 0.3150368803325737], [3, 0.5094265586950617], [3, 0.5133655961443084], [3, 0.5515177664807608], [3, 0.5764053440881607], [3, 0.5948220892833946]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.6017884724182723], [3, 0.6141059109580307], [3, 0.6161544736332999], [3, 0.6174081020486235], [3, 0.6214071053158944], [3, 0.6269958203085249], [3, 1.15606094350926], [3, 1.2043009010013461], [3, 1.4262581654598703], [3, 1.4274410255315857], [3, 1.4486376241627819], [2, 1.4497868469857733]]
2	[[0, 0.0], [1, 0.12321624292850213], [0, 0.20185212120010274], [1, 0.23377144765901747], [0, 0.42849475632200557], [3, 0.48080513190063967], [3, 0.6217819321119245], [3, 0.6880488520630935], [3, 0.7515357033892728], [3, 0.7539446076609952], [3, 0.7630534402996147], [3, 0.7689668009657865], [3, 1.1333880854890686], [3, 1.24927990738326], [0, 1.3195051074605681]]
2	[[0, 0.0], [1, 0.12321624292850213], [3, 0.13566260200007307], [1, 0.14310158104805015], [0, 0.21181739341751007], [1, 0.242486213183962], [0, 0.28065423629226316], [3, 0.3150368803325737], [3, 0.5094265586950617], [3, 0.5133655961443084], [3, 0.5515177664807608], [3, 0.5764053440881607], [3, 0.654844749047205], [3, 0.6607601050852634], [3, 0.6727903286887024], [1, 0.6857914831165959], [0, 0.7116432249730309]]
2	[[3, 0.0], [3, 0.14904796211842467]]
2	[[3, 0.0], [2, 0.1869720227446461], [3, 0.21152099724022955], [3, 0.226671494176761], [3, 0.23461569444729102]]
2	[[3, 0.0], [3, 0.08774199204746151], [3, 0.11791544480941264], [3, 0.12782442484578815], [0, 0.17961561576400986], [2, 0.19017600916274377], [3, 0.4036923375611289]]
2	[[3, 0.0], [3, 1.5884148914523828]]
2	[[3, 0.0], [3, 1.105916849710935], [3, 1.1559851379111479]]
2	[[3, 0.0], [3, 1.1318146335576988], [3, 1.3313485517139967]]
2	[[3, 0.0], [3, 0.24722289480924511], [3, 0.2614611315130805], [3, 0.6647464109256087], [3, 1.0989224000010247]]
2	[[3, 0.0], [3, 1.1318146335576988], [3, 1.1419720759070804], [3, 1.1722460612610497], [3, 1.1803170679833]]
2	[[3, 0.0], [3, 0.24722289480924511], [3, 0.2614611315130805], [3, 0.6647464109256087], [3, 0.7479509960989825], [3, 0.7501439728949525], [3, 0.7883058838132799]]
2	[[3, 0.0], [3, 1.1318146335576988], [3, 1.1419720759070804], [3, 1.1722460612610497], [3, 1.4037828061547075], [3, 1.4218734494323215], [3, 1.433632067765388]]
2	[[3, 0.0], [3, 0.24722289480924511], [3, 0.2614611315130805], [3, 0.6647464109256087], [3, 0.8172714805403416], [3, 1.093353578088886], [3, 1.098384109699789], [3, 1.1008872548535935], [3, 1.1645346000681926], [3, 1.2378508080127095]]
2	[[3, 0.0], [3, 0.192505504191315], [3, 0.33080820235759645], [3, 0.873853211202732]]
2	[[3, 0.0], [3, 0.192505504191315], [3, 0.20268504610033206], [3, 1.228892041120405]]
2	[[3, 0.0], [3, 0.192505504191315], [3, 0.20268504610033206], [3, 0.28430537824200297], [3, 0.4684293888879618], [3, 0.5098742850047192], [3, 0.546851001781394]]
2	[[3, 0.0], [3, 0.192505504191315], [3, 0.20268504610033206], [3, 0.38709307574166724]]
2	[[3, 0]]
2	[[0, 0.0], [3, 0.7615310984763016], [3, 1.1740921273143912]]
2	[[0, 0.0], [3, 0.7615310984763016], [3, 1.2013971243204515]]
2	[[0, 0.0], [3, 0.7615310984763016], [3, 1.138960222110053], [3, 1.1512591596690853]]
2	[[0, 0.0], [3, 0.7615310984763016], [3, 1.2673347212673414], [3, 1.2717641852898542]]
2	[[0, 0.0], [3, 0.7615310984763016], [3, 0.7943524779107913], [3, 1.3292283324208047], [3, 1.3407249603219695]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.767176487362871], [3, 0.8048395869860456]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.11468510224274696], [3, 0.20839656303108053]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.767176487362871], [3, 0.7924500584899288], [3, 0.8336074510047456]]
2	[[0, 0.0], [3, 0.7615310984763016], [3, 0.7943524779107913], [3, 0.8293573861243346], [3, 0.8493340890393796], [3, 0.8537151074357654], [3, 0.8596385789785854]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [2, 0.640122413181908], [0, 0.6736351851406466], [2, 1.1118130626930187], [0, 1.187512887171262], [3, 1.2293262537787224]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.11468510224274696], [3, 0.17359090319595052], [3, 0.2211968188230777], [3, 0.265145518250243], [3, 0.28630673884327484], [3, 0.2979427962988313]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.11468510224274696], [3, 0.17359090319595052], [3, 0.2211968188230777], [3, 0.265145518250243], [3, 0.3230801364070554], [3, 0.34433768321531305], [3, 0.40809857039544406], [3, 0.43158710923045807]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.11468510224274696], [3, 0.17359090319595052], [3, 0.2211968188230777], [3, 0.265145518250243], [3, 0.3230801364070554], [3, 0.34433768321531305], [3, 0.40809857039544406], [3, 0.4602294401899778], [3, 0.5370841592340834]]
2	[[0, 0.0], [3, 0.04445264887233084], [3, 0.06580785959393223], [3, 0.11468510224274696], [3, 0.17359090319595052], [3, 0.2211968188230777], [3, 0.265145518250243], [3, 0.3230801364070554], [3, 0.34433768321531305], [3, 0.40809857039544406], [3, 0.6507391201681066], [3, 1.1041265670775806], [3, 1.1168935641380238], [3, 1.1218970965908868], [3, 1.1263659416228506], [3, 1.1719863351670992]]
2	[[1, 0.0], [0, 0.6491184149090556], [1, 0.6834223035191787], [3, 0.7127899549731431], [1, 0.7234328666432146]]
2	[[0, 0.0], [0, 0.5084548986623922]]
2	[[0, 0.0], [3, 0.13645631738743688], [3, 1.0665226284287543]]
2	[[0, 0.0], [3, 0.13645631738743688], [3, 0.27531135454181166]]
2	[[0, 0.0], [3, 0.13645631738743688], [3, 0.1955921872764601], [3, 0.4998015966551657], [3, 0.5314434340174465]]
2	[[2, 0.0], [3, 1.100255637197352]]
2	[[2, 0.0], [3, 0.30868295989250677], [3, 1.0427067390560563], [3, 1.1195124886838672]]
2	[[2, 0.0], [3, 0.30868295989250677], [3, 1.126005067048176], [3, 1.1722622889857375]]
2	[[2, 0.0], [3, 0.36538397471631484], [3, 0.385904041509808], [3, 1.196007213800741]]
2	[[2, 0.0], [3, 0.36538397471631484], [3, 0.3749519056491263], [0, 0.4014962741627106]]
2	[[2, 0.0], [3, 0.36538397471631484], [3, 1.1324375842952996], [3, 1.1983974099619206]]
2	[[2, 0.0], [3, 0.30868295989250677], [1, 0.3654359829173115], [3, 0.3705542081824051], [1, 0.45374291186881127], [3, 1.1205465127594312]]
