TruthStatus	SDQC_Labels
2	[[1, 0.0], [0, 0.6495703782443086], [3, 1.0]]
2	[[1, 0.0], [0, 0.04416657526233044], [3, 0.7551095023947936], [0, 1.0]]
2	[[1, 0.0], [0, 0.6995293219692151], [3, 0.880040707289149], [3, 1.0]]
2	[[1, 0.0], [0, 0.6926565058571609], [3, 0.8809673762438595], [3, 1.0]]
2	[[1, 0.0], [0, 0.905562774890044], [3, 0.9101359456217513], [0, 1.0]]
2	[[1, 0.0], [0, 0.035215578812348776], [1, 0.04355304200798764], [3, 0.1988747339882809], [3, 1.0]]
2	[[1, 0.0], [0, 0.15848175687359503], [3, 0.19937748573404807], [3, 0.21943627874805463], [3, 1.0]]
2	[[1, 0.0], [3, 0.82053885729759], [3, 0.8593961548876252], [0, 0.9173436230706743], [3, 1.0]]
2	[[1, 0.0], [0, 0.06769023870895438], [1, 0.08371623893309425], [0, 0.8952146139190855], [3, 0.9046845231424409], [3, 1.0]]
2	[[1, 0.0], [3, 0.4369584988751137], [3, 0.4906897707146618], [3, 0.5321430280982241], [3, 0.841486764635489], [3, 1.0]]
2	[[1, 0.0], [0, 0.574368080217255], [3, 0.7225819928974305], [3, 0.7952788803008147], [3, 0.8835387507833716], [3, 0.9449550866931272], [3, 1.0]]
2	[[1, 0.0], [3, 0.7151194672933804], [3, 0.8030552291421856], [3, 0.8708969839404622], [1, 0.890834312573443], [3, 0.9873090481786134], [3, 0.991500195848022], [3, 1.0]]
2	[[1, 0.0], [0, 0.2604186398939193], [3, 0.3312180337185073], [3, 0.3510608069710172], [3, 0.3797594241333586], [3, 0.4186398939193029], [3, 0.4390509566205721], [3, 0.4702595188482667], [3, 0.50246258761129], [3, 0.6129001704868347], [3, 1.0]]
2	[[1, 0.0], [0, 0.3459796149490374], [3, 0.4352585881464704], [3, 0.5171762929407323], [3, 0.5977727444318611], [3, 0.6104190260475651], [3, 0.7531772996099156], [3, 0.7928148987039134], [3, 0.8525858814647037], [3, 0.8758651063294325], [3, 0.8921605637347426], [3, 0.9752107713602617], [3, 1.0]]
2	[[1, 0.0], [0, 0.387499119160031], [3, 0.4928475794517652], [3, 0.5223733352124587], [3, 0.5650764569093087], [3, 0.6229300260728631], [3, 0.6533013882037911], [3, 0.6997392713691777], [3, 0.7476569656824749], [3, 0.9119864702980762], [3, 0.9293214008878867], [3, 0.9719540553872172], [3, 1.0]]
2	[[1, 0.0], [0, 0.4104343931930139], [3, 0.5220182116733841], [3, 0.5532915360501567], [3, 0.5985221674876847], [3, 0.7336169577548888], [3, 0.7713091506194955], [3, 0.7937005523212419], [3, 0.8058665472458576], [3, 0.9484251380803105], [3, 0.9688013136288999], [3, 0.990520973279594], [3, 1.0]]
2	[[1, 0.0], [0, 0.35292985045889225], [3, 0.4488800462101277], [3, 0.4757717733136512], [3, 0.5146652974776972], [3, 0.5673576792246967], [3, 0.5950195751235479], [3, 0.6373146781336243], [3, 0.680957576535524], [3, 0.8306270457608625], [3, 0.8464155060650793], [3, 0.8852448494961812], [3, 0.9037930813169887], [3, 0.9817084911109685], [3, 1.0]]
2	[[1, 0.0], [0, 0.24424802345207428], [3, 0.30727547303899794], [3, 0.36510615616949454], [3, 0.42200408634627345], [3, 0.43093186461757127], [3, 0.4877853779870303], [3, 0.5331349382606378], [3, 0.6460868792751177], [3, 0.9281780225637382], [3, 0.9354623789642], [3, 0.9438571555476593], [3, 0.9513191791774007], [3, 0.9705072399395931], [3, 0.9834325308696811], [3, 1.0]]
2	[[1, 0.0], [0, 0.2842741935483871], [3, 0.3576302729528536], [3, 0.4249379652605459], [3, 0.4911600496277916], [3, 0.5015508684863523], [3, 0.5677212572373863], [3, 0.6205024813895782], [3, 0.7519644334160464], [1, 0.7683002481389578], [0, 0.7749689826302729], [3, 0.7914081885856079], [3, 0.8017990074441688], [3, 0.9462882547559966], [3, 0.9678453267162944], [3, 0.9739454094292804], [3, 0.9802522746071133], [3, 0.9962262200165426], [3, 1.0]]
2	[[1, 0.0], [0, 0.21679479597871082], [3, 0.27273802483737436], [3, 0.32406859846244823], [3, 0.3745712596096984], [3, 0.3824955647545831], [3, 0.4329588014981273], [3, 0.47321111768184504], [3, 0.5734673763059334], [3, 0.8238517642420659], [3, 0.8303173664498325], [3, 0.8377685787502464], [3, 0.8443918785728366], [3, 0.9398777843485118], [3, 0.9456337472895723], [3, 0.9487876995860438], [3, 0.955016755371575], [3, 0.9681056574019318], [3, 0.9724423418095801], [3, 0.9805243445692884], [3, 0.9892371377882909], [3, 1.0]]
2	[[1, 0.0], [0, 0.21505670707860775], [3, 0.2705514274540477], [3, 0.3214704732107939], [3, 0.37156824403597966], [3, 0.37942901838091514], [3, 0.42948768087602657], [3, 0.46941728588189285], [3, 0.5688697692608525], [3, 0.8172467735627689], [3, 0.823660539694955], [3, 0.8310520140789989], [3, 0.8376222135314823], [3, 0.932342588971451], [3, 0.9380524051622996], [3, 0.941181071568244], [3, 0.9473601877199843], [3, 0.9603441533046538], [3, 0.9646460696128275], [3, 0.9769260852561595], [3, 0.9825576847868596], [3, 1.0]]
2	[[1, 0.0], [0, 0.21319737913387354], [3, 0.2682123056643275], [3, 0.31869111774512465], [3, 0.3683557554375218], [3, 0.3761485674407785], [3, 0.42577443492420425], [3, 0.46535881828403053], [3, 0.5639514596983678], [3, 0.8101810568758966], [3, 0.8165393711472105], [3, 0.8238669406428101], [3, 0.8303803357500097], [3, 0.9242817818788043], [3, 0.9299422323886326], [3, 0.9401387973481177], [3, 0.9428527119761175], [3, 0.9457217074400031], [3, 0.9490171752025743], [3, 0.9618888845810879], [3, 0.9671228627922305], [3, 0.9747605939596015], [3, 0.9775520490055442], [3, 0.9858101035164579], [3, 0.9918582561160004], [3, 1.0]]
2	[[1, 0.0], [0, 0.19971671388101983], [3, 0.2512529962954892], [3, 0.2985399869252561], [3, 0.3450642841577686], [3, 0.3523643495314883], [3, 0.3988523280307983], [3, 0.4359337546306385], [3, 0.5282922931648144], [3, 0.7589525677344374], [3, 0.7649088399796615], [3, 0.7717730805549502], [3, 0.7778746277329847], [3, 0.8658385995496477], [3, 0.8711411345972252], [3, 0.8806929614295054], [3, 0.8832352727536864], [3, 0.8859228590106777], [3, 0.8890099513328975], [3, 0.9010677707561561], [3, 0.9059707997385051], [3, 0.9131255901794145], [3, 0.9157405389700007], [3, 0.9234764291421516], [3, 0.9291421515217549], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[2, 0.0], [0, 1.0]]
2	[[2, 0.0], [3, 0.23904821935077214], [0, 0.39568231957138356], [3, 1.0]]
2	[[2, 0.0], [3, 0.3787765293383271], [0, 0.6269662921348315], [3, 1.0]]
2	[[0, 0.0], [1, 1.0]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.45533623285379726], [3, 1.0]]
2	[[0, 0.0], [3, 0.8430506565491893], [3, 1.0]]
2	[[3, 0.0], [3, 0.058064122013052465], [3, 0.29220415601869293], [3, 1.0]]
2	[[3, 0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0.0], [3, 0.009866875489428347], [1, 1.0]]
2	[[1, 0.0], [3, 0.36195054945054944], [1, 1.0]]
2	[[1, 0.0], [3, 0.1351981351981352], [3, 1.0]]
2	[[1, 0.0], [3, 0.11474680472415466], [3, 0.5455023458987219], [3, 0.7305452192201909], [3, 1.0]]
2	[[2, 0.0], [1, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.02619278754539244], [3, 0.04016107575594147], [3, 1.0]]
2	[[3, 0.0], [3, 0.47974975304576883], [3, 0.735594336516299], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [1, 1.0]]
2	[[3, 0.0], [1, 1.0]]
2	[[3, 0.0], [2, 0.7052062559042721], [1, 0.8146845806654771], [3, 1.0]]
2	[[3, 0.0], [3, 0.09054333382548353], [3, 0.9363280673261479], [3, 1.0]]
2	[[2, 0.0], [3, 1.0]]
2	[[2, 0.0], [3, 1.0]]
2	[[2, 0.0], [3, 0.26698390199453276], [3, 1.0]]
2	[[2, 0.0], [3, 0.25774606587821325], [3, 1.0]]
2	[[2, 0.0], [3, 0.005991093089741107], [3, 0.01054705741654043], [3, 0.10556169345194027], [3, 1.0]]
2	[[0, 0.0], [3, 0.4176984509835451], [3, 1.0]]
2	[[0, 0.0], [3, 0.17643271088216356], [3, 0.25370251126851256], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.41174579851226006], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[1, 0.0], [3, 1.0]]
2	[[0, 0.0], [1, 0.0243374685735482], [3, 1.0]]
2	[[0, 0.0], [1, 0.015387822642640296], [0, 0.027752804596802565], [1, 1.0]]
2	[[0, 0.0], [1, 0.056270249666476084], [0, 0.1014865637507147], [1, 0.12230798551553268], [3, 1.0]]
2	[[0, 0.0], [1, 0.025316727046667667], [3, 0.028296426504319492], [1, 0.030118544877703702], [3, 1.0]]
2	[[0, 0.0], [1, 0.13290569435066396], [0, 0.23970290344361916], [1, 0.28888138645059647], [0, 0.6815214944857079], [3, 1.0]]
2	[[0, 0.0], [1, 0.06234492952541836], [0, 0.1124425909306868], [1, 0.1355117985535554], [0, 0.319695929894948], [0, 1.0]]
2	[[0, 0.0], [1, 0.17032016152293047], [0, 0.30718200173060284], [1, 0.37020478800115375], [3, 0.7458898182867032], [3, 1.0]]
2	[[0, 0.0], [1, 0.15765585369109597], [3, 0.1762114537444934], [1, 0.18755840341743427], [3, 0.22199973301294887], [3, 1.0]]
2	[[0, 0.0], [1, 0.1445001835311391], [3, 0.16150740242261102], [1, 0.17190750030588522], [3, 0.20347485623394101], [3, 1.0]]
2	[[0, 0.0], [1, 0.025278253424657535], [3, 0.028253424657534245], [1, 0.03007277397260274], [3, 0.03559503424657534], [3, 1.0]]
2	[[0, 0.0], [1, 0.01602833799299693], [0, 0.028908010097445782], [1, 0.034838902309926444], [0, 0.08219103715968622], [3, 0.09896582611764067], [0, 1.0]]
2	[[0, 0.0], [1, 0.11799380557498251], [0, 0.2128084723748626], [1, 0.25646917774003397], [0, 0.6050554500949146], [3, 0.8604256169447497], [3, 1.0]]
2	[[0, 0.0], [1, 0.01850430095733513], [0, 0.03337354872068063], [1, 0.04022061012487661], [0, 0.09488742302931545], [3, 0.7650376823402222], [3, 0.9967096501261301], [3, 1.0]]
2	[[0, 0.0], [1, 0.025131402549315854], [0, 0.04532589960206839], [1, 0.0546251569382674], [0, 0.1288702572723597], [3, 0.18326133679484177], [3, 0.9254569829549082], [3, 1.0]]
2	[[0, 0.0], [1, 0.13876160263188814], [0, 0.25026436376454003], [1, 0.30160968158853246], [2, 0.46128539537069674], [3, 0.8043708142403948], [3, 0.8716954529432499], [3, 1.0]]
2	[[0, 0.0], [1, 0.009141715948849738], [0, 0.016487599467442795], [1, 0.01987026658822801], [0, 0.04687741895532093], [3, 0.5946217914976624], [3, 0.8154317738489643], [3, 0.8231879121899867], [3, 1.0]]
2	[[0, 0.0], [1, 0.025343347639484978], [3, 0.2315665236051502], [3, 0.24045064377682404], [3, 0.24195278969957082], [3, 0.2428755364806867], [3, 0.24583690987124462], [3, 0.2500214592274678], [3, 1.0]]
2	[[0, 0.0], [1, 0.265990990990991], [3, 0.2972972972972973], [1, 0.31644144144144143], [0, 0.5096846846846846], [1, 0.6063063063063063], [0, 0.7364864864864865], [3, 0.8639639639639639], [0, 1.0]]
2	[[0, 0.0], [1, 0.030541260441180273], [3, 0.03413587111122605], [1, 0.03633401432672166], [3, 0.042462954821691795], [3, 0.06118596291603093], [3, 0.12009620109131346], [3, 0.28348289327368176], [3, 1.0]]
2	[[0, 0.0], [1, 0.10341506129597199], [0, 0.18651488616462347], [1, 0.22478108581436076], [3, 0.45288966725043783], [3, 0.6433450087565674], [3, 0.874693520140105], [3, 0.886077057793345], [3, 0.9042031523642732], [3, 0.9133099824868651], [3, 1.0]]
2	[[0, 0.0], [1, 0.09470729751403369], [0, 0.17080994386527668], [1, 0.2058540497193264], [2, 0.3148356054530874], [3, 0.5525260625501203], [3, 0.6987169206094627], [1, 0.8022453889334402], [0, 0.9101042502004811], [1, 0.929831595829992], [0, 1.0]]
2	[[0, 0.0], [1, 0.08365207536478254], [0, 0.15087122821929452], [1, 0.1818246210511404], [2, 0.27808471454880296], [3, 0.4880294659300184], [3, 0.6171554044482221], [1, 0.7085989516928743], [0, 0.8038674033149171], [1, 0.8212919677008075], [3, 1.0]]
2	[[0, 0.0], [1, 0.02407109226912337], [0, 0.043413570307563744], [1, 0.05232048590587612], [2, 0.08001956667957524], [3, 0.14043168986812873], [3, 0.17758799910319387], [1, 0.20390110674031348], [0, 0.23131484010354034], [1, 0.2363288017446956], [3, 1.0]]
2	[[0, 0.0], [1, 0.0249240249873375], [3, 0.22773510045585008], [3, 0.23647222691203781], [3, 0.2379495188249198], [3, 0.238856998142833], [3, 0.24176937362822895], [3, 0.24588468681411446], [0, 0.261143001857167], [1, 0.267115482019247], [3, 1.0]]
2	[[0, 0.0], [1, 0.019806131347689004], [3, 0.022137250955926745], [1, 0.02356275575233112], [0, 0.0379519688736835], [1, 0.045146575434359695], [0, 0.05484000804990944], [3, 0.2779063527201986], [3, 0.7793486281612665], [3, 0.97967397866774], [0, 1.0]]
2	[[0, 0.0], [1, 0.12604055496264674], [0, 0.22732123799359658], [1, 0.27395944503735326], [2, 0.41899679829242265], [3, 0.7306296691568837], [3, 0.7917822838847385], [0, 0.9452508004268944], [3, 0.951334044823906], [3, 0.9602988260405549], [3, 0.9732123799359659], [3, 1.0]]
2	[[0, 0.0], [1, 0.024093190256640418], [0, 0.04345342527234893], [1, 0.05236851768738015], [2, 0.08009302705128728], [3, 0.13966298094577503], [3, 0.15135256436411115], [0, 0.18068872659023216], [3, 0.1818515647313232], [3, 0.18356522093924682], [3, 0.9957770614876168], [3, 1.0]]
2	[[0, 0.0], [1, 0.11737229179089644], [3, 0.13118664281454978], [1, 0.13963426754124428], [0, 0.22490558537070166], [1, 0.26754124428543036], [0, 0.3249850924269529], [3, 0.3812363347247068], [3, 0.7984496124031008], [3, 0.8089842973563903], [3, 0.8510236533492348], [3, 1.0]]
2	[[0, 0.0], [1, 0.021499308235636786], [0, 0.038775212990606565], [1, 0.04673050316755261], [2, 0.07147018131508047], [3, 0.12542780164567102], [3, 0.15861428675453287], [1, 0.18211607077841696], [0, 0.20660088837107696], [1, 0.21107915240661182], [3, 0.8574783368528363], [3, 0.9811585232651278], [3, 1.0]]
2	[[0, 0.0], [1, 0.06936042755623421], [3, 0.6337581488224584], [3, 0.6580724731309098], [3, 0.6621835907676044], [3, 0.6647089916015739], [3, 0.6728137663710577], [3, 0.68426616550185], [0, 0.7267281376637106], [1, 0.7433487989663475], [3, 0.7602043812767957], [3, 0.8013155576437423], [3, 1.0]]
2	[[0, 0.0], [1, 0.049292541424934264], [3, 0.05509411912016361], [1, 0.05864184648774991], [0, 0.09445302391585625], [1, 0.11235861262990943], [0, 0.13648315872949623], [3, 0.6916398848032055], [0, 0.776242748027881], [3, 0.8153929629784215], [3, 0.8529153971367753], [3, 0.9817605075337034], [3, 1.0]]
2	[[0, 0.0], [1, 0.11181594395000947], [3, 0.12497633024048475], [1, 0.13302404847566748], [0, 0.21425866313198258], [1, 0.2548759704601401], [0, 0.30960045445938267], [3, 0.3631887900018936], [3, 0.7606513917818595], [3, 0.7706873698163227], [3, 0.8727513728460519], [3, 0.9443287256201477], [3, 1.0]]
2	[[0, 0.0], [1, 0.012074183126814705], [3, 0.11032388663967611], [3, 0.1145564961354435], [3, 0.11527215474583896], [3, 0.11571177360651044], [3, 0.11712264343843291], [3, 0.11911626385310596], [3, 0.4903897272318325], [3, 0.5523248681143418], [3, 0.9453236821657874], [3, 0.9480022901075532], [3, 0.9972600498916289], [2, 1.0]]
2	[[0, 0.0], [1, 0.016510785835115827], [0, 0.029778131946483245], [1, 0.03588754211578521], [0, 0.08466496106474297], [3, 0.10194466579988536], [3, 0.16034056117099357], [3, 0.1950677347649205], [3, 0.23369542423352765], [3, 0.23527520306449132], [3, 0.2413286918592459], [3, 0.245327070139384], [3, 0.6339107215255351], [3, 0.8431824854254918], [0, 1.0]]
2	[[0, 0.0], [1, 0.07908658675416862], [3, 0.08839483024174646], [1, 0.09408692158307105], [0, 0.15154356124020626], [1, 0.18027188106877387], [0, 0.21897810218978103], [3, 0.25688073394495414], [3, 0.5380030804259024], [3, 0.5451014531574365], [3, 0.6172905645215295], [3, 0.6679166945690752], [3, 0.8478537467354182], [3, 0.8627871157838345], [3, 0.8937922721489319], [1, 0.9282796490993103], [0, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [2, 0.7510663047692904], [3, 0.8759208995734781], [3, 0.9565723148507174], [3, 1.0]]
2	[[3, 0.0], [3, 0.1460144927536232], [3, 0.20344202898550726], [3, 0.22318840579710145], [0, 0.33405797101449275], [2, 0.35833333333333334], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.8829367975478032], [3, 1.0]]
2	[[3, 0.0], [3, 0.613618455017254], [3, 1.0]]
2	[[3, 0.0], [3, 0.06635583647768512], [3, 0.07145088802903218], [3, 0.31329760388377514], [3, 1.0]]
2	[[3, 0.0], [3, 0.8868598806157713], [3, 0.9095193213949104], [3, 0.9802858938108703], [3, 1.0]]
2	[[3, 0.0], [3, 0.14915455675004052], [3, 0.1606072065258495], [3, 0.7042299173464427], [3, 0.8940089676408622], [3, 0.8995192047971476], [3, 1.0]]
2	[[3, 0.0], [3, 0.4799328438300269], [3, 0.49219522043587755], [3, 0.5304912388825723], [3, 0.931037414062417], [3, 0.9722662019573048], [3, 1.0]]
2	[[3, 0.0], [3, 0.04707426856714179], [3, 0.05068880856577781], [3, 0.22226011048216598], [3, 0.3416081293050535], [3, 0.699601036622792], [3, 0.7084668894496351], [3, 0.7129168655800314], [3, 0.8351292368546682], [3, 1.0]]
2	[[3, 0.0], [3, 0.08608788853161843], [3, 0.1762486602357985], [3, 1.0]]
2	[[3, 0.0], [3, 0.034994161830571094], [3, 0.03731200223070354], [3, 1.0]]
2	[[3, 0.0], [3, 0.22112102191388613], [3, 0.2357669860147561], [3, 0.3664794626142495], [3, 0.76929853540359], [3, 0.8860257680872151], [3, 1.0]]
2	[[3, 0.0], [3, 0.38779451525685593], [3, 0.4134801081498648], [3, 1.0]]
2	[[3, 0]]
2	[[0, 0.0], [3, 0.34273807624820546], [3, 1.0]]
2	[[0, 0.0], [3, 0.32045115585384043], [3, 1.0]]
2	[[0, 0.0], [3, 0.3626447815354754], [3, 0.9699571720922382], [3, 1.0]]
2	[[0, 0.0], [3, 0.26980912915175487], [3, 0.9892792114020217], [3, 1.0]]
2	[[0, 0.0], [3, 0.22830085933245672], [3, 0.24997675685008833], [3, 0.9726262103040204], [3, 1.0]]
2	[[0, 0.0], [3, 0.020032009912747173], [3, 0.03040941710981465], [3, 0.9014920749651505], [3, 1.0]]
2	[[0, 0.0], [3, 0.17501127649977447], [3, 0.2656743346865133], [3, 0.4907532701849346], [3, 1.0]]
2	[[0, 0.0], [3, 0.01852736128354503], [3, 0.028125298443319645], [3, 0.8337790086906695], [3, 0.894040683793334], [3, 1.0]]
2	[[0, 0.0], [3, 0.7653842728649034], [3, 0.8380532549648232], [3, 0.9218541277050494], [3, 0.9727936592750913], [3, 0.9842817704158874], [3, 1.0]]
2	[[0, 0.0], [3, 0.006754639462414261], [3, 0.01025382124577835], [2, 0.21097803001288257], [0, 0.23293060826572892], [2, 0.7480763204623795], [0, 0.9024581316806518], [3, 1.0]]
2	[[0, 0.0], [3, 0.1093265708650324], [3, 0.1659622428853198], [3, 0.3065652296421527], [3, 0.4984502676810369], [3, 0.6737109044801353], [3, 0.8534798534798534], [3, 0.9467455621301775], [3, 1.0]]
2	[[0, 0.0], [3, 0.0633469387755102], [3, 0.09616326530612244], [3, 0.1776326530612245], [3, 0.28881632653061223], [3, 0.3903673469387755], [3, 0.49453061224489797], [3, 0.6489795918367347], [3, 0.7110204081632653], [3, 0.9164081632653062], [3, 1.0]]
2	[[0, 0.0], [3, 0.044095919990908054], [3, 0.06693942493465166], [3, 0.1236504148198659], [3, 0.20104557336060916], [3, 0.27173542448005455], [3, 0.34424366405273327], [3, 0.45175588135015343], [3, 0.4949426071144448], [3, 0.6379133992499147], [3, 0.7714513012842369], [3, 1.0]]
2	[[0, 0.0], [3, 0.007776797883428205], [3, 0.01180549987974024], [3, 0.02180710334322136], [3, 0.0354565862262487], [3, 0.04792351479195062], [3, 0.060711136053876374], [3, 0.07967209171811113], [3, 0.0872885432534274], [3, 0.1125030064940271], [3, 0.2507015152729897], [3, 0.8449049947887437], [3, 0.8722640904353404], [3, 0.883207728693979], [3, 0.8930890723963761], [3, 1.0]]
2	[[1, 0.0], [0, 0.806060998510652], [1, 0.8914718642750761], [3, 0.9701482872498867], [1, 1.0]]
2	[[0, 0.0], [0, 1.0]]
2	[[0, 0.0], [3, 0.03464636721499518], [3, 1.0]]
2	[[0, 0.0], [3, 0.4171374764595104], [3, 1.0]]
2	[[0, 0.0], [3, 0.1538372496816761], [3, 0.2370644750549832], [3, 0.9004514411390208], [3, 1.0]]
2	[[2, 0.0], [3, 1.0]]
2	[[2, 0.0], [3, 0.0851063829787234], [3, 0.8245822299333394], [3, 1.0]]
2	[[2, 0.0], [3, 0.07467051235829027], [3, 0.8916796859351841], [3, 1.0]]
2	[[2, 0.0], [3, 0.08973438621679827], [3, 0.0973665319076586], [3, 1.0]]
2	[[2, 0.0], [3, 0.8677383997077092], [3, 0.9017172086225794], [0, 1.0]]
2	[[2, 0.0], [3, 0.08920857904819142], [3, 0.8495661645945235], [3, 1.0]]
2	[[2, 0.0], [3, 0.08488740123414623], [1, 0.10818134207709998], [3, 0.11043559441674067], [1, 0.15105767698157888], [3, 1.0]]
2	[[2, 0.0], [3, 0.3827908409487627], [1, 0.4878324263271383], [3, 0.49799774104117467], [1, 0.6811787657870418], [3, 0.7181435465653558], [1, 0.7896087894034295], [3, 1.0]]
2	[[2, 0.0], [3, 0.2532436655118538], [1, 0.3227362271584811], [3, 0.329461313769445], [1, 0.45064873310237075], [3, 0.47510359350587594], [1, 0.522382990285986], [3, 0.7112288567352761], [3, 1.0]]
2	[[2, 0.0], [3, 0.07393304775503728], [1, 0.09422100587022053], [3, 0.09618435665556084], [1, 0.1315643344439156], [3, 0.1387037918451531], [1, 0.15250674282087895], [0, 0.17925987624940504], [1, 0.18994923052514676], [3, 0.20234412184673964], [3, 0.8725606853879105], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [0, 0.056102789929599904], [3, 1.0]]
2	[[0, 0.0], [0, 0.022171590824522136], [3, 0.18087049111819697], [3, 0.19973895570834024], [3, 1.0]]
2	[[0, 0.0], [0, 0.08129722921914358], [3, 0.6632031905961377], [3, 0.8859571788413099], [3, 0.8980478589420655], [3, 1.0]]
2	[[0, 0.0], [0, 0.02194968517815346], [3, 0.1790602383691605], [3, 0.28129374493479703], [3, 0.9872767768590358], [3, 0.9904334963643886], [3, 0.9914932926794712], [3, 1.0]]
2	[[0, 0.0], [0, 0.01752544198232523], [3, 0.14296832931359818], [3, 0.1909879498445652], [3, 0.19359436724240134], [3, 0.195522030109551], [3, 0.23683555587733549], [3, 0.254080445986977], [3, 0.7910612553338794], [3, 1.0]]
2	[[2, 0.0], [3, 1.0]]
2	[[2, 0.0], [3, 0.30246731833706275], [3, 0.353680367447886], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.0026524696386957427], [3, 0.8868153312745116], [3, 1.0]]
2	[[3, 0.0], [3, 0.0021388413590809094], [3, 0.7150910535321438], [3, 1.0]]
2	[[3, 0.0], [3, 0.0027129679869777536], [0, 0.6737268428803969], [3, 0.9584915897992403], [3, 1.0]]
2	[[3, 0.0], [3, 0.0031154034447460946], [0, 0.7736659397391962], [3, 0.7792291601762428], [3, 0.8875561885264142], [3, 1.0]]
2	[[3, 0.0], [3, 0.002834467120181406], [0, 0.703899416909621], [3, 0.7089609653385164], [3, 0.807519436345967], [3, 1.0]]
2	[[3, 0.0], [3, 0.001614353912502018], [0, 0.4009017319711261], [3, 0.4037845068148797], [3, 0.9301445999861627], [3, 0.9386084269274233], [3, 1.0]]
2	[[3, 0.0], [3, 0.0017775069195805084], [0, 0.44141845052182527], [3, 0.44459257002107616], [0, 0.6019400218379422], [3, 0.6692948376120464], [3, 0.9988954064142607], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[0, 0.0], [0, 0.9980586611779014], [0, 1.0]]
2	[[0, 0.0], [0, 0.5501959874155449], [3, 0.6631595234411264], [3, 0.7500257878178349], [0, 0.9741477126205581], [1, 1.0]]
2	[[2, 0.0], [3, 0.6080837242872609], [3, 0.6445538879572038], [3, 0.7870380198272019], [3, 1.0]]
2	[[0, 0.0], [3, 0.6114110557664844], [3, 1.0]]
2	[[0, 0]]
2	[[0, 0]]
2	[[3, 0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0]]
2	[[2, 0.0], [3, 0.11100544369384141], [2, 0.21368137994359546], [0, 1.0]]
2	[[3, 0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 0.5403585625050702], [3, 1.0]]
2	[[2, 0]]
2	[[2, 0.0], [3, 0.5516494207128327], [3, 1.0]]
2	[[3, 0.0], [3, 0.8237606540267872], [3, 0.8268916333275352], [3, 0.8865193946773352], [3, 1.0]]
2	[[3, 0]]
2	[[1, 0.0], [3, 0.012509918578301367], [1, 1.0]]
2	[[3, 0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [1, 0.19028048905784445], [1, 1.0]]
0	[[1, 0.0], [1, 0.1890181669728516], [1, 1.0]]
0	[[1, 0.0], [1, 0.6310051107325383], [3, 0.9282793867120954], [3, 1.0]]
0	[[1, 0.0], [3, 0.7932564330079858], [1, 0.8297763041143231], [3, 1.0]]
0	[[1, 0.0], [1, 0.17328654970760235], [1, 0.6996023391812866], [2, 0.7976608187134503], [1, 0.87153216374269], [3, 1.0]]
0	[[1, 0.0], [1, 0.1751383044115561], [1, 0.7070783488581021], [2, 0.8061846895834318], [1, 0.9165918010307816], [3, 1.0]]
0	[[1, 0.0], [3, 0.8923536950021358], [3, 1.0]]
0	[[1, 0.0], [2, 0.9447794350999683], [1, 1.0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [2, 0.09863232504741938], [3, 1.0]]
0	[[1, 0.0], [2, 0.08393509472432249], [3, 0.13779627899073996], [3, 1.0]]
0	[[1, 0.0], [2, 0.4277056277056277], [3, 0.7021645021645022], [3, 1.0]]
0	[[3, 0]]
1	[[3, 0.0], [0, 0.9666529435981885], [3, 1.0]]
1	[[3, 0.0], [0, 0.09461256396824758], [3, 0.09940766410122094], [3, 1.0]]
1	[[3, 0.0], [3, 0.057131113851212494], [3, 1.0]]
1	[[3, 0.0], [3, 0.020441176470588237], [3, 1.0]]
1	[[3, 0.0], [3, 0.008099761086183788], [3, 0.022900763358778626], [3, 1.0]]
1	[[3, 0.0], [3, 0.1448559670781893], [3, 0.856241426611797], [3, 0.8672702331961591], [3, 0.9113854595336077], [3, 0.9196707818930041], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[2, 0.0], [0, 0.015644495632978213], [3, 1.0]]
1	[[2, 0.0], [3, 0.02671559633027523], [3, 0.06928440366972477], [3, 1.0]]
